,Condition,genes,Method,replicate,time_s,mem_gb
1340,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,41,17.29,0.053856
1341,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,42,14.899999999999999,0.053852
1342,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,43,13.26,0.05386
1343,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,44,16.94,0.053872
1344,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,45,13.95,0.053784
1345,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,46,14.91,0.05386
1346,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,47,18.25,0.053864
1347,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,48,16.119999999999997,0.05384
1348,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,49,24.55,0.053836
1349,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,50,17.03,0.053868
1350,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,1,29.53,0.032552
1351,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,2,14.4,0.029356
1352,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,3,13.44,0.031384
1353,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,4,16.27,0.030132
1354,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,5,16.2,0.031636
1355,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,6,10.59,0.031384
1356,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,7,12.42,0.034216
1357,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,8,13.09,0.03218
1358,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,9,15.290000000000001,0.031188
1359,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,10,15.850000000000001,0.034216
1360,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,11,15.34,0.031912
1361,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,12,10.479999999999999,0.031644
1362,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,13,15.68,0.031688
1363,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,14,14.440000000000001,0.031912
1364,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,15,15.62,0.030592
1365,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,16,12.62,0.031188
1366,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,17,15.19,0.030924
1367,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,18,12.04,0.034276
1368,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,19,12.33,0.032172
1369,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,20,12.309999999999999,0.03342
1370,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,21,14.98,0.029908
1371,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,22,16.95,0.030172
1372,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,23,15.17,0.029868
1373,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,24,16.259999999999998,0.033692
1374,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,25,11.51,0.032436
1375,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,26,15.5,0.032968
1376,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,27,11.76,0.029644
1377,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,28,16.69,0.031912
1378,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,29,14.84,0.033692
1379,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,30,13.12,0.031116
1380,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,31,16.47,0.03012
1381,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,32,12.25,0.030396
1382,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,33,11.12,0.031452
1383,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,34,11.5,0.032216
1384,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,35,11.459999999999999,0.030924
1385,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,36,11.32,0.030392
1386,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,37,14.72,0.030132
1387,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,38,17.94,0.03112
1388,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,39,16.47,0.03112
1389,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,40,15.97,0.03112
1390,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,41,15.82,0.032444
1391,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,42,12.99,0.030924
1392,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,43,15.239999999999998,0.032252
1393,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,44,15.08,0.03244
1394,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,45,10.84,0.033756
1395,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,46,11.64,0.031644
1396,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,47,16.36,0.030856
1397,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,48,11.63,0.032444
1398,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,49,20.84,0.03
1399,fasttree_genetrees_200_non,50,TreePL+CASTLES-Pro,50,17.02,0.030328
1400,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),1,52.660000000000004,1.553648
1401,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),2,103.64999999999999,1.628224
1402,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),3,24.47,1.002512
1403,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),4,65.34,1.497232
1404,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),5,95.88,1.49364
1405,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),6,27.669999999999998,1.108032
1406,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),7,26.270000000000003,1.053192
1407,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),8,17.18,0.748208
1408,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),9,78.31,2.013492
1409,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),10,75.84,1.791852
1410,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),11,65.3,1.736592
1411,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),12,50.92,1.422864
1412,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),13,132.75,1.618544
1413,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),14,87.69,1.452816
1414,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),15,71.2,1.443768
1415,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),16,56.550000000000004,1.750228
1416,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),17,22.48,0.921404
1417,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),18,151.97,1.637604
1418,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),19,47.16,0.810856
1419,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),20,223.18,1.531592
1420,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),21,32.269999999999996,1.138816
1421,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),22,119.14,1.078428
1422,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),23,149.72,1.41156
1423,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),24,214.67000000000002,1.674096
1424,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),25,53.83,0.967628
1425,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),26,236.77,1.596008
1426,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),27,83.23,1.423448
1427,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),28,124.1,1.71858
1428,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),29,95.28,1.423864
1429,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),30,33.58,1.26178
1430,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),31,82.42,1.435404
1431,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),32,31.9,0.970324
1432,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),33,101.0,1.537464
1433,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),34,96.56,1.37984
1434,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),35,67.56,1.575888
1435,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),36,65.59,1.183228
1436,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),37,32.76,1.1095
1437,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),38,31.830000000000002,0.903576
1438,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),39,64.72999999999999,1.609564
1439,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),40,88.27,1.390136
1440,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),41,125.28,1.554872
1441,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),42,55.81,1.319004
1442,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),43,51.379999999999995,1.419468
1443,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),44,109.31,2.068956
1444,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),45,17.16,0.658768
1445,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),46,68.89,1.467412
1446,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),47,88.75999999999999,1.641908
1447,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),48,44.74,1.318908
1448,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),49,50.91,1.566788
1449,fasttree_genetrees_200_non,1000,TreePL+Concat(RAxML),50,110.37,1.711764
1450,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),1,42.97,0.797728
1451,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),2,42.839999999999996,0.838584
1452,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),3,26.67,0.530108
1453,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),4,40.57,0.750532
1454,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),5,41.010000000000005,0.771256
1455,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),6,27.11,0.572132
1456,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),7,22.62,0.55626
1457,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),8,25.31,0.38536
1458,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),9,46.95,1.012592
1459,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),10,41.59,0.911468
1460,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),11,45.68,0.876756
1461,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),12,36.47,0.726964
1462,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),13,40.39,0.829248
1463,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),14,48.0,0.737728
1464,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),15,35.769999999999996,0.724312
1465,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),16,47.73,0.89282
1466,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),17,26.19,0.485072
1467,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),18,37.68,0.842648
1468,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),19,23.77,0.428788
1469,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),20,46.42,0.779252
1470,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),21,23.67,0.595268
1471,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),22,29.22,0.562908
1472,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),23,43.230000000000004,0.721252
1473,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),24,60.6,0.848944
1474,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),25,24.23,0.503096
1475,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),26,43.38,0.81684
1476,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),27,38.400000000000006,0.731332
1477,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),28,74.16,0.887176
1478,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),29,39.900000000000006,0.733016
1479,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),30,25.43,0.652876
1480,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),31,46.019999999999996,0.7335
1481,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),32,24.3,0.514064
1482,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),33,34.03,0.783656
1483,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),34,37.95,0.695632
1484,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),35,40.67,0.806356
1485,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),36,27.78,0.607364
1486,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),37,28.72,0.567512
1487,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),38,22.240000000000002,0.480044
1488,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),39,38.94,0.815396
1489,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),40,49.16,0.722248
1490,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),41,38.46,0.79444
1491,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),42,28.47,0.67762
1492,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),43,26.79,0.720292
1493,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),44,51.42,1.048324
1494,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),45,20.75,0.352224
1495,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),46,32.85,0.76402
1496,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),47,62.129999999999995,0.830252
1497,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),48,32.17,0.66708
1498,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),49,57.300000000000004,0.793132
1499,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),50,47.58,0.878228
1500,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),1,24.34,0.323172
1501,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),2,25.189999999999998,0.349392
1502,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),3,19.59,0.220068
1503,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),4,23.58,0.306032
1504,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),5,23.19,0.315828
1505,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),6,18.490000000000002,0.247708
1506,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),7,14.15,0.237872
1507,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),8,16.57,0.167572
1508,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),9,28.700000000000003,0.415568
1509,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),10,28.259999999999998,0.376248
1510,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),11,30.07,0.360636
1511,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),12,20.56,0.3032
1512,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),13,25.85,0.354244
1513,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),14,21.83,0.311524
1514,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),15,22.169999999999998,0.30052
1515,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),16,28.479999999999997,0.365936
1516,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),17,13.66,0.214756
1517,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),18,22.38,0.349892
1518,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),19,18.12,0.1878
1519,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),20,25.21,0.328084
1520,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),21,16.82,0.257068
1521,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),22,21.18,0.23998
1522,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),23,22.17,0.302008
1523,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),24,24.83,0.344876
1524,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),25,16.96,0.211864
1525,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),26,23.759999999999998,0.336448
1526,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),27,23.53,0.306492
1527,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),28,24.61,0.373384
1528,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),29,21.85,0.307436
1529,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),30,16.75,0.279152
1530,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),31,23.5,0.31026
1531,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),32,15.25,0.217648
1532,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),33,22.939999999999998,0.318052
1533,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),34,21.1,0.285168
1534,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),35,24.64,0.332548
1535,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),36,18.18,0.260336
1536,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),37,19.04,0.242732
1537,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),38,14.37,0.20692
1538,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),39,25.49,0.337936
1539,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),40,23.54,0.301208
1540,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),41,23.47,0.329528
1541,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),42,21.82,0.282208
1542,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),43,16.369999999999997,0.308508
1543,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),44,26.97,0.435192
1544,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),45,15.600000000000001,0.157204
1545,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),46,19.99,0.315144
1546,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),47,23.13,0.341464
1547,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),48,22.21,0.278476
1548,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),49,24.36,0.322184
1549,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),50,26.29,0.360732
1550,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),1,17.68,0.091068
1551,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),2,15.61,0.096344
1552,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),3,15.84,0.061616
1553,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),4,16.4,0.081384
1554,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),5,17.970000000000002,0.087532
1555,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),6,14.37,0.074212
1556,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),7,12.0,0.06656
1557,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),8,14.39,0.051536
1558,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),9,17.43,0.115092
1559,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),10,16.47,0.099864
1560,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),11,17.11,0.093672
1561,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),12,15.399999999999999,0.079296
1562,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),13,16.77,0.091796
1563,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),14,11.33,0.081688
1564,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),15,16.369999999999997,0.08138
1565,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),16,18.310000000000002,0.09814
1566,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),17,14.940000000000001,0.063628
1567,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),18,15.989999999999998,0.095548
1568,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),19,16.45,0.056832
1569,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),20,22.869999999999997,0.089008
1570,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),21,20.759999999999998,0.07272
1571,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),22,17.759999999999998,0.0636
1572,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),23,15.450000000000001,0.085092
1573,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),24,15.44,0.092312
1574,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),25,17.15,0.059524
1575,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),26,16.36,0.09198
1576,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),27,17.34,0.079748
1577,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),28,16.47,0.10138
1578,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),29,15.48,0.08538
1579,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),30,19.59,0.076856
1580,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),31,13.44,0.084216
1581,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),32,11.65,0.058892
1582,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),33,22.919999999999998,0.090176
1583,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),34,16.63,0.075868
1584,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),35,16.98,0.09006
1585,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),36,13.14,0.07882
1586,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),37,14.01,0.069264
1587,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),38,12.74,0.059656
1588,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),39,15.16,0.092392
1589,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),40,15.25,0.078016
1590,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),41,17.72,0.088372
1591,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),42,11.33,0.081248
1592,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),43,16.86,0.084156
1593,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),44,15.96,0.111172
1594,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),45,11.600000000000001,0.048004
1595,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),46,16.33,0.087244
1596,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),47,14.370000000000001,0.094116
1597,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),48,15.51,0.078708
1598,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),49,20.240000000000002,0.083964
1599,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),50,17.72,0.095084
