,Taxon,Node Type,l1,l2,l1/l2,Topology
1547,  ,internal,1.072,1.602,0.669163546,CAML
1548,  ,internal,0.073,0.908,0.080396476,CAML
1549,  ,internal,0.746,1.46,0.510958904,CAML
1550,  ,internal,1.087,1.822,0.596597146,CAML
1551,  ,internal,1.468,2.167,0.677434241,CAML
1552,  ,internal,1.846,2.424,0.761551155,CAML
1553,  ,internal,2.962,2.863,1.034579113,CAML
1554,  ,internal,3.637,3.275,1.110534351,CAML
1555,  ,internal,0.294,0.769,0.382314694,CAML
1556,  ,internal,0.54,0.876,0.616438356,CAML
1557,  ,internal,0.137,0.841,0.162901308,CAML
1558,  ,internal,0.802,1.075,0.746046512,CAML
1559,  ,internal,1.481,1.263,1.172604909,CAML
1560,  ,internal,3.755,3.758,0.999201703,CAML
1561,  ,internal,4.958,4.498,1.102267675,CAML
1562,  ,internal,0.173,0.239,0.723849372,CAML
1563,  ,internal,0.379,0.374,1.013368984,CAML
1564,  ,internal,0.22,0.308,0.714285714,CAML
1565,  ,internal,0.478,0.419,1.140811456,CAML
1566,  ,internal,0.196,0.425,0.461176471,CAML
1567,  ,internal,0.521,0.508,1.025590551,CAML
1568,  ,internal,0.609,0.623,0.97752809,CAML
1569,  ,internal,0.339,0.453,0.748344371,CAML
1570,  ,internal,0.354,0.512,0.69140625,CAML
1571,  ,internal,0.629,0.696,0.903735632,CAML
1572,  ,internal,0.085,0.404,0.21039604,CAML
1573,  ,internal,0.358,0.615,0.582113821,CAML
1574,  ,internal,0.385,0.713,0.53997195,CAML
1575,  ,internal,0.638,0.783,0.814814815,CAML
1576,  ,internal,0.488,0.737,0.662143826,CAML
1577,  ,internal,0.736,0.847,0.868949233,CAML
1578,  ,internal,0.442,0.598,0.739130435,CAML
1579,  ,internal,1.011,0.75,1.348,CAML
1580,  ,internal,1.115,0.992,1.123991935,CAML
1581,  ,internal,0.622,0.74,0.840540541,CAML
1582,  ,internal,1.126,1.131,0.995579134,CAML
1583,  ,internal,0.185,1.18,0.156779661,CAML
1584,  ,internal,0.663,1.339,0.495145631,CAML
1585,  ,internal,0.8,1.514,0.528401585,CAML
1586,  ,internal,1.18,1.809,0.652294085,CAML
1587,  ,internal,0.692,0.819,0.844932845,CAML
1588,  ,internal,1.119,1.468,0.76226158,CAML
1589,  ,internal,1.646,1.972,0.834685598,CAML
1590,  ,internal,1.032,1.688,0.611374408,CAML
1591,  ,internal,1.865,2.314,0.805963699,CAML
1592,  ,internal,0.207,1.82,0.113736264,CAML
1593,  ,internal,1.508,2.02,0.746534653,CAML
1594,  ,internal,2.747,2.182,1.258936755,CAML
1595,  ,internal,3.052,2.465,1.238133874,CAML
1596,  ,internal,3.159,2.694,1.172605791,CAML
1597,  ,internal,0.923,1.266,0.72906793,CAML
1598,  ,internal,3.832,2.511,1.526085225,CAML
1599,  ,internal,4.167,3.188,1.307089084,CAML
1600,  ,internal,4.352,3.561,1.222128616,CAML
1601,  ,internal,0.631,0.972,0.649176955,CAML
1602,  ,internal,0.828,1.306,0.633996937,CAML
1603,  ,internal,4.188,3.349,1.250522544,CAML
1604,  ,internal,4.577,4.104,1.115253411,CAML
1605,  ,internal,0.173,0.981,0.176350663,CAML
1606,  ,internal,0.781,1.245,0.627309237,CAML
1607,  ,internal,4.246,3.258,1.30325353,CAML
1608,  ,internal,0.943,0.513,1.838206628,CAML
1609,  ,internal,1.141,2.004,0.569361277,CAML
1610,  ,internal,1.709,2.286,0.747594051,CAML
1611,  ,internal,2.883,2.938,0.981279782,CAML
1612,  ,internal,1.052,1.552,0.677835052,CAML
1613,  ,internal,0.803,1.623,0.494762785,CAML
1614,  ,internal,2.957,1.932,1.530538302,CAML
1615,  ,internal,0.212,0.389,0.544987147,CAML
1616,  ,internal,0.644,1.39,0.463309353,CAML
1617,  ,internal,0.943,1.614,0.584262701,CAML
1618,  ,internal,0.477,0.799,0.596996245,CAML
1619,  ,internal,0.653,1.086,0.601289134,CAML
1620,  ,internal,1.648,2.046,0.805474096,CAML
1621,  ,internal,0.172,0.601,0.286189684,CAML
1622,  ,internal,0.56,1.039,0.538979788,CAML
1623,  ,internal,0.762,1.144,0.666083916,CAML
1624,  ,internal,0.833,1.294,0.64374034,CAML
1625,  ,internal,0.198,0.21,0.942857143,CAML
1626,  ,internal,0.339,0.583,0.581475129,CAML
1627,  ,internal,0.764,1.298,0.588597843,CAML
1628,  ,internal,0.817,1.627,0.502151199,CAML
1629,  ,internal,1.102,1.974,0.558257345,CAML
1630,  ,internal,0.413,1.376,0.300145349,CAML
1631,  ,internal,0.432,1.536,0.28125,CAML
1632,  ,internal,1.471,1.887,0.77954425,CAML
1633,  ,internal,1.517,2.159,0.702640111,CAML
1634,  ,internal,1.403,1.963,0.714722364,CAML
1635,  ,internal,2.119,2.467,0.858937981,CAML
1636,  ,internal,0.305,0.589,0.517826825,CAML
1637,  ,internal,0.811,0.88,0.921590909,CAML
1638,  ,internal,0.885,1.346,0.657503715,CAML
1639,  ,internal,1.079,1.534,0.703389831,CAML
1640,  ,internal,0.357,0.554,0.644404332,CAML
1641,  ,internal,1.493,1.753,0.851682829,CAML
1642,  ,internal,0.102,0.926,0.110151188,CAML
1643,  ,internal,0.899,1.689,0.532267614,CAML
1644,  ,internal,0.309,0.633,0.488151659,CAML
1645,  ,internal,0.06,0.647,0.092735703,CAML
1646,  ,internal,0.195,0.751,0.259653795,CAML
1647,  ,internal,0.597,0.915,0.652459016,CAML
1648,  ,internal,0.765,1.475,0.518644068,CAML
1649,  ,internal,0.916,1.694,0.540731995,CAML
1650,  ,internal,0.992,1.877,0.52850293,CAML
1651,  ,internal,1.766,2.073,0.851905451,CAML
1652,  ,internal,2.03,2.192,0.926094891,CAML
1653,  ,internal,2.095,2.375,0.882105263,CAML
1654,  ,internal,2.136,2.637,0.810011377,CAML
1655,  ,internal,2.178,2.783,0.782608696,CAML
1656,  ,internal,3.47,3.084,1.125162127,CAML
1657,  ,internal,3.577,3.47,1.030835735,CAML
1658,  ,internal,4.776,4.208,1.134980989,CAML
1659,  ,internal,4.873,4.495,1.084093437,CAML
1660,  ,internal,5.005,4.828,1.036661143,CAML
1661,  ,internal,5.152,5.047,1.020804438,CAML
1662,  ,internal,5.565,6.009,0.926110834,CAML
1663,  ,internal,6.113,6.462,0.945991953,CAML
1664,  ,internal,6.382,7.727,0.825935033,CAML
1665,  ,internal,7.092,8.329,0.851482771,CAML
1666,  ,internal,7.118,8.606,0.827097374,CAML
1667,  ,internal,7.57,8.824,0.857887579,CAML
1668,  ,internal,8.285,9.286,0.892203317,CAML
1669,  ,internal,9.392,11.023,0.852036651,CAML
1670,  ,internal,10.235,12.428,0.823543611,CAML
1671,  ,internal,11.518,14.626,0.787501709,CAML
1672,  ,internal,16.468,24.79,0.664300121,CAML
1673,  ,internal,17.204,25.655,0.670590528,CAML
1674,  ,internal,18.04,27.303,0.660733253,CAML
1675,  ,internal,20.331,29.772,0.682889964,CAML
1676,  ,internal,23.305,35.105,0.663865546,CAML
1677,  ,internal,27.175,40.455,0.671734025,CAML
1678,  ,internal,36.494,43.631,0.836423644,CAML
1679,  ,internal,39.632,46.238,0.857130499,CAML
1680,  ,internal,59.9,59.9,1,CAML
1681,  ,internal,60.531,62.168,0.973668125,CAML
